index,expected,baseline_status,baseline_time,improved_status,improved_time,formula
856,valid,valid,8.95792618393898e-06,valid,2.3707980290055275e-05,(¬¬(((C → E) → E) → ((⊤ → C) ∧ (E ∧ D))) → (((C → E) → E) → ((⊤ → C) ∧ (E ∧ D))))
857,not_proved,not_proved,8.542090654373169e-06,not_proved,1.754099503159523e-05,(((B ∨ ⊥) ∨ A) ∧ ((A ∧ E) ∧ A))
858,valid,valid,0.00015358394011855125,valid,0.0005850421730428934,(((¬((C → D) → (A ∨ B)) → ((¬A ∨ (E ∨ ⊤)) ∧ ((E ∧ ⊥) ∧ (D → C)))) ∧ (((¬A ∨ (E ∨ ⊤)) ∧ ((E ∧ ⊥) ∧ (D → C))) → (((E ∨ D) → C) → ¬(C → E)))) → (¬((C → D) → (A ∨ B)) → (((E ∨ D) → C) → ¬(C → E))))
859,valid,valid,5.500158295035362e-06,valid,8.95909033715725e-06,((D ∨ E) ∨ ¬D)
860,not_proved,not_proved,6.749993190169334e-06,not_proved,1.1333031579852104e-05,(¬D ∨ (B ∨ E))
861,not_proved,not_proved,1.7625046893954277e-05,not_proved,3.824988380074501e-05,(((⊤ ∨ A) ∨ (E ∨ E)) → ((B → D) → ¬B))
862,valid,valid,8.624978363513947e-06,valid,1.650000922381878e-05,((((⊤ ∧ C) ∧ (C ∨ A)) ∧ ((B ∨ C) ∨ (E ∧ A))) → C)
863,not_proved,not_proved,9.207986295223236e-06,not_proved,1.7249956727027893e-05,((B → C) → (E → A))
864,valid,valid,6.958143785595894e-06,valid,1.60830095410347e-05,(¬¬((A → D) → (D → B)) → ((A → D) → (D → B)))
865,not_proved,not_proved,8.291797712445259e-06,not_proved,2.2333115339279175e-05,"((R(a) → Q(b, c)) → R(c))"
866,valid,valid,4.292000085115433e-06,valid,8.709030225872993e-06,(((B ∨ B) ∧ (⊥ ∨ C)) → (B ∨ B))
867,valid,valid,9.33394767343998e-06,valid,2.129189670085907e-05,"((((Q(a, b) ∧ Q(b, b)) → ∀y.P(c, y)) → ∀z.(R(z) → ⊤)) ∨ ¬((P(c, c) ∧ ⊥) ∧ ∃y.P(b)))"
868,valid,valid,2.5999965146183968e-05,valid,5.8666104450821877e-05,((¬(B ∨ D) → ((B → C) ∧ (B → A))) ∨ (((A → E) ∨ (A ∧ B)) → ((D ∨ D) ∨ (⊥ ∨ C))))
869,not_proved,not_proved,7.95791856944561e-06,not_proved,1.5249941498041153e-05,((B → B) ∧ ¬B)
870,valid,valid,2.537504769861698e-05,valid,8.254195563495159e-05,"(¬Q(b) → ((¬Q(b) → (Q(b) ∧ R(a))) → (∃x.Q(x, x) ∧ ∃x.P(b, x))))"
871,not_proved,not_proved,1.550000160932541e-05,not_proved,3.3667078241705894e-05,((((B ∨ D) ∧ (A ∧ A)) ∨ ¬E) ∧ (C ∧ ((C → C) ∧ (B → E))))
872,not_proved,not_proved,8.124858140945435e-06,not_proved,1.4541903510689735e-05,(∀x.⊥ ∨ R(b))
873,valid,valid,6.500165909528732e-06,valid,1.3417098671197891e-05,(((E ∧ E) ∧ (B ∨ ⊥)) ∨ (¬⊤ → (D ∧ D)))
874,not_proved,not_proved,7.292022928595543e-06,not_proved,1.8124934285879135e-05,"¬(P(a) → R(a, a))"
875,not_proved,not_proved,1.0791933164000511e-05,not_proved,2.3416941985487938e-05,"¬¬¬(Q(c) ∧ P(c, a))"
876,valid,valid,2.2124964743852615e-05,valid,4.529207944869995e-05,((¬E ∧ (¬E → (C ∧ A))) → (C ∧ A))
877,not_proved,not_proved,1.0624993592500687e-05,not_proved,1.6666017472743988e-05,((A ∧ A) → (C ∧ C))
878,not_proved,not_proved,2.874992787837982e-06,not_proved,7.333001121878624e-06,Q(a)
879,valid,valid,4.915986210107803e-06,valid,8.291099220514297e-06,((B ∧ B) ∨ ¬(B ∧ B))
880,valid,valid,0.00011966587044298649,valid,0.00025779101997613907,((¬A → (¬(B ∧ A) → ((E ∨ A) ∧ (E → D)))) → (¬(¬(B ∧ A) → ((E ∨ A) ∧ (E → D))) → ¬¬A))
881,not_proved,not_proved,6.4999330788850784e-06,not_proved,1.2584030628204346e-05,((C ∨ D) ∧ (A → B))
882,not_proved,not_proved,9.584007784724236e-06,not_proved,2.0333100110292435e-05,(((D → C) ∧ (E → ⊥)) ∧ A)
883,valid,valid,6.959075108170509e-06,valid,1.6124919056892395e-05,(¬¬((C ∨ D) ∧ (D → C)) → ((C ∨ D) ∧ (D → C)))
884,valid,valid,7.00005330145359e-06,valid,1.60830095410347e-05,((¬(A → A) ∨ B) → (((¬D → (D → ⊥)) → ((A → E) → (E ∨ A))) ∨ (¬(A → A) ∨ B)))
885,valid,valid,1.0207993909716606e-05,valid,2.1249987185001373e-05,(A → (((A ∨ A) → (B → ⊤)) ∧ A))
886,valid,valid,3.00002284348011e-06,valid,4.875008016824722e-06,∀x.⊤
887,not_proved,not_proved,3.7909485399723053e-06,not_proved,6.666872650384903e-06,(E → A)
888,not_proved,not_proved,1.4374963939189911e-05,not_proved,2.574990503489971e-05,¬(¬(E → C) ∧ ((A ∧ B) ∧ ¬⊥))
889,not_proved,not_proved,5.624955520033836e-06,not_proved,1.1458061635494232e-05,¬(⊥ → A)
890,valid,valid,5.332985892891884e-06,valid,1.0917196050286293e-05,((¬(⊥ → B) ∧ ((⊥ → A) → D)) → ((⊥ → A) → D))
891,not_proved,not_proved,1.7333775758743286e-05,not_proved,3.679189831018448e-05,((¬A ∧ (D → E)) → ((B ∧ B) ∧ (A ∨ D)))
892,valid,valid,4.62518073618412e-06,valid,9.416136890649796e-06,((E → B) → ((E → B) ∨ (C ∧ A)))
893,valid,valid,3.00002284348011e-06,valid,7.916940376162529e-06,"((∀y.⊥ ∨ (Q(b) → R(c, b))) → ⊤)"
894,valid,valid,8.916016668081284e-06,valid,2.674991264939308e-05,((E → (E ∨ C)) ∨ ((E ∨ A) ∨ ¬C))
895,not_proved,not_proved,6.749993190169334e-06,not_proved,1.2082979083061218e-05,(¬D → (C ∨ A))
896,not_proved,not_proved,1.2874836102128029e-05,not_proved,2.6833033189177513e-05,¬(((C ∨ B) ∧ ¬B) ∨ ((E ∨ C) ∧ (C → E)))
897,not_proved,not_proved,4.207948222756386e-06,not_proved,8.207978680729866e-06,¬¬E
898,valid,valid,8.95792618393898e-06,valid,2.054101787507534e-05,(((((A → C) ∧ (C → D)) → E) ∧ ((((A → C) ∧ (C → D)) → E) → (⊤ ∨ C))) → (⊤ ∨ C))
899,not_proved,not_proved,2.3833010345697403e-05,not_proved,3.374996595084667e-05,(¬((⊤ → E) ∨ (C ∧ A)) ∧ ((¬A → D) ∨ ((B → B) ∨ ¬E)))
900,not_proved,not_proved,8.708098903298378e-06,not_proved,2.366607077419758e-05,"((R(c) ∨ R(c)) ∧ ((R(b, a) ∧ Q(b)) ∧ ∃z.Q(c, c)))"
901,not_proved,not_proved,1.89170241355896e-05,not_proved,3.0250055715441704e-05,((¬D → (⊤ ∨ B)) ∧ ((D → ⊥) ∨ ¬D))
902,valid,valid,5.583977326750755e-06,valid,1.1625001206994057e-05,((((A ∧ B) → (⊥ ∨ E)) ∧ ¬(B ∨ A)) → ¬(B ∨ A))
903,valid,valid,4.667090252041817e-06,valid,8.875038474798203e-06,(((B ∨ C) ∧ (A ∧ C)) → (B ∨ C))
904,not_proved,not_proved,2.4250010028481483e-05,not_proved,7.591582834720612e-05,"(((R(b) ∨ Q(a, a)) ∨ (P(a) ∧ P(c, c))) → ((P(c, c) ∧ P(a, a)) ∨ (P(b, a) ∧ R(b))))"
905,valid,valid,4.958128556609154e-06,valid,9.750016033649445e-06,((((B ∧ ⊤) ∧ ¬B) ∧ B) → ((B ∧ ⊤) ∧ ¬B))
906,not_proved,not_proved,6.7909713834524155e-06,not_proved,1.4250166714191437e-05,¬(B ∨ ((A ∨ B) ∧ (E ∨ E)))
907,valid,valid,2.5830231606960297e-06,valid,5.417037755250931e-06,(¬¬¬C → ¬¬¬C)
908,valid,valid,1.4125136658549309e-05,valid,3.2458221539855e-05,(((D → ⊥) → ¬E) → (¬¬E → ¬(D → ⊥)))
909,not_proved,not_proved,1.6249949112534523e-05,not_proved,3.679213114082813e-05,(((B ∨ ⊥) → ¬E) → ((D ∨ B) → (B ∧ A)))
910,valid,valid,8.37491825222969e-06,valid,1.995800994336605e-05,(((((C ∧ C) → (A ∨ ⊥)) ∧ ((A ∨ ⊤) → (C → B))) ∧ ((B ∨ (⊥ → D)) ∨ ((D → B) ∧ ¬E))) → ((B ∨ (⊥ → D)) ∨ ((D → B) ∧ ¬E)))
911,not_proved,not_proved,6.541842594742775e-06,not_proved,1.295912079513073e-05,¬¬(C ∧ B)
912,valid,valid,6.709014996886253e-06,valid,1.5750061720609665e-05,(¬¬((E ∧ D) → (C ∧ B)) → ((E ∧ D) → (C ∧ B)))
913,not_proved,not_proved,1.4459015801548958e-05,not_proved,3.2084062695503235e-05,(((C ∧ E) → (C ∨ C)) → (¬C → (C ∨ B)))
914,valid,valid,2.3748725652694702e-06,valid,4.875008016824722e-06,((E ∧ A) → (E ∧ A))
915,not_proved,not_proved,5.792127922177315e-06,not_proved,1.2249918654561043e-05,((C ∨ B) ∧ (B → E))
916,not_proved,not_proved,1.0666903108358383e-05,not_proved,1.979200169444084e-05,∀y.(Q(y) → R(c))
917,valid,valid,4.416098818182945e-06,valid,8.167000487446785e-06,((¬B ∧ ¬A) → ¬A)
918,valid,valid,7.520895451307297e-05,valid,7.962505333125591e-05,((((B → D) → (E → E)) ∧ (((B → D) → (E → E)) → ((A ∨ D) ∨ ¬C))) → ((A ∨ D) ∨ ¬C))
919,not_proved,not_proved,5.417037755250931e-06,not_proved,2.5250017642974854e-05,¬(C ∧ A)
920,not_proved,not_proved,1.4124903827905655e-05,not_proved,2.374988980591297e-05,¬((⊤ → C) → (C ∧ E))
921,not_proved,not_proved,1.4417106285691261e-05,not_proved,2.8791138902306557e-05,¬(((A ∨ A) ∧ ¬⊥) → ((E ∧ B) ∧ (A → B)))
922,valid,valid,6.749993190169334e-06,valid,1.4625024050474167e-05,(¬¬((E ∨ A) ∧ C) → ((E ∨ A) ∧ C))
923,valid,valid,2.1875137463212013e-05,valid,4.737498238682747e-05,(((E ∧ A) ∨ ¬D) ∨ ¬((E ∧ A) ∨ ¬D))
924,valid,valid,9.082956239581108e-06,valid,1.6832957044243813e-05,((B ∨ E) ∨ ¬(B ∨ E))
925,valid,valid,4.249857738614082e-06,valid,9.834067896008492e-06,((D ∨ D) → (B ∨ ⊤))
926,not_proved,not_proved,5.875015631318092e-06,not_proved,1.2625008821487427e-05,(D ∧ ((B ∨ A) → (A ∨ B)))
927,not_proved,not_proved,3.941706381738186e-05,not_proved,9.749992750585079e-05,"((R(a, c) ∧ ∃z.(R(b) ∨ R(z))) → ((∀z.Q(z) ∧ ¬P(a)) ∧ ∃z.∃x.R(z, x)))"
928,valid,valid,1.5249941498041153e-05,valid,2.329191192984581e-05,(¬(C ∧ D) ∨ ¬¬(C ∧ D))
929,not_proved,not_proved,1.5584053471684456e-05,not_proved,3.320886753499508e-05,(P(b) → ((⊤ → ⊤) ∧ ∀y.Q(b)))
930,valid,valid,0.0005292501300573349,valid,0.00036262511275708675,((((¬⊤ ∨ (¬B → (⊤ ∨ ⊤))) → (((D → E) ∨ (B ∨ C)) ∨ ((A → A) ∨ (E ∧ ⊥)))) ∧ ((((D → E) ∨ (B ∨ C)) ∨ ((A → A) ∨ (E ∧ ⊥))) → (((D → D) ∧ (B → A)) ∧ (¬D → (D → B))))) → ((¬⊤ ∨ (¬B → (⊤ ∨ ⊤))) → (((D → D) ∧ (B → A)) ∧ (¬D → (D → B)))))
931,not_proved,not_proved,1.1249911040067673e-05,not_proved,2.5624874979257584e-05,"((R(c, a) ∧ (⊤ ∨ ⊤)) → P(c))"
932,not_proved,not_proved,4.792120307683945e-06,not_proved,8.124858140945435e-06,¬¬⊥
933,not_proved,not_proved,5.332985892891884e-06,not_proved,9.041046723723412e-06,((C ∨ E) ∨ B)
934,valid,valid,5.499925464391708e-06,valid,1.1082971468567848e-05,((¬(B ∨ A) ∧ ((B ∧ D) ∨ (D ∨ E))) → ¬(B ∨ A))
935,valid,valid,4.542060196399689e-06,valid,8.6252111941576e-06,(((A → E) ∧ (C ∧ A)) → (A → E))
936,valid,valid,8.665956556797028e-06,valid,2.1041836589574814e-05,(((B → ¬D) ∧ ((B → ¬D) → E)) → E)
937,not_proved,not_proved,2.391589805483818e-05,not_proved,0.00015754206106066704,"∀y.∀z.(Q(a, b) ∧ P(y))"
938,valid,valid,0.0001744590699672699,valid,0.0003296670038253069,(((A → ¬((B → D) → (D ∧ D))) ∧ (¬((B → D) → (D ∧ D)) → ((¬B → (D ∨ C)) ∨ ((E ∨ A) ∧ (B ∨ E))))) → (A → ((¬B → (D ∨ C)) ∨ ((E ∨ A) ∧ (B ∨ E)))))
939,valid,valid,8.833128958940506e-06,valid,1.9249971956014633e-05,"(((⊥ ∧ R(b, b)) → ∃z.P(b)) ∨ (¬Q(a) → ∀x.R(b)))"
940,not_proved,not_proved,1.2208009138703346e-05,not_proved,2.3292144760489464e-05,((¬A ∨ (A → B)) ∧ (¬D ∧ (⊤ → E)))
941,not_proved,not_proved,6.333924829959869e-06,not_proved,1.0584015399217606e-05,((B ∨ B) ∨ (A ∨ A))
942,valid,valid,1.9124941900372505e-05,valid,4.245806485414505e-05,((¬B → ¬C) → (¬¬C → ¬¬B))
943,not_proved,not_proved,1.9207829609513283e-05,not_proved,3.50000336766243e-05,(((C → E) → (D ∧ D)) → ((C ∨ C) ∨ (A ∧ D)))
944,valid,valid,1.2875068932771683e-05,valid,2.9208138585090637e-05,((((C ∧ C) → (C ∨ D)) ∧ ((B → D) ∨ (B → D))) → ((¬E ∨ (D ∧ E)) ∨ ((C → D) ∨ E)))
945,not_proved,not_proved,1.1292053386569023e-05,not_proved,2.3041851818561554e-05,(¬((E ∧ E) ∧ ¬B) → B)
946,not_proved,not_proved,6.667105481028557e-06,not_proved,1.200009137392044e-05,(A ∨ (⊥ ∧ ¬C))
947,valid,valid,4.209112375974655e-06,valid,8.082948625087738e-06,(((A → C) ∧ ¬E) → (A → C))
948,valid,valid,5.417037755250931e-06,valid,1.1792173609137535e-05,((((B → D) ∨ (C ∨ A)) ∧ ¬(A ∧ B)) → ((B → D) ∨ (C ∨ A)))
949,not_proved,not_proved,1.391582190990448e-05,not_proved,3.3499905839562416e-05,((((C → A) ∧ (A ∧ A)) ∧ ((⊥ ∧ C) ∨ (B ∧ A))) ∧ D)
950,valid,valid,9.833136573433876e-06,valid,1.908303238451481e-05,(¬¬(D ∨ A) → (D ∨ A))
951,not_proved,not_proved,1.0292045772075653e-05,not_proved,3.0209077522158623e-05,"((R(c) ∨ R(b, a)) ∧ ¬P(c, a))"
952,valid,valid,4.250090569257736e-06,valid,7.750000804662704e-06,(((E → A) ∧ (A ∨ A)) → ((E → A) ∧ (A ∨ A)))
953,not_proved,not_proved,1.7625046893954277e-05,not_proved,5.079200491309166e-05,((¬(C ∧ D) → ((C ∨ A) ∧ (B → E))) ∧ (((E ∧ A) ∧ (B → E)) → (¬C ∨ ¬E)))
954,valid,valid,1.6750069335103035e-05,valid,3.1250063329935074e-05,(((D → A) ∧ (A → B)) → (D → B))
955,not_proved,not_proved,2.8624897822737694e-05,not_proved,8.404208347201347e-05,"((¬(Q(a) → ⊤) ∧ ((R(c, a) ∧ R(a, b)) → ∃x.R(c))) ∨ (((⊤ ∨ R(c, b)) ∧ (P(b) ∨ Q(a))) → Q(b)))"
956,valid,valid,4.624947905540466e-06,valid,1.1791009455919266e-05,((((E → B) → (⊤ ∧ A)) ∧ ((⊥ ∨ C) → (D ∧ B))) → (((E → B) → (⊤ ∧ A)) ∧ ((⊥ ∨ C) → (D ∧ B))))
957,not_proved,not_proved,1.0499963536858559e-05,not_proved,2.7209054678678513e-05,"(¬(Q(a, a) → P(c, b)) ∧ Q(a, b))"
958,valid,valid,7.95908272266388e-06,valid,1.9042054191231728e-05,(((((⊥ → A) ∧ (A → C)) ∧ (¬E ∨ (D → A))) ∧ (((D ∧ D) ∧ E) → (⊤ ∨ (E ∧ B)))) → (((D ∧ D) ∧ E) → (⊤ ∨ (E ∧ B))))
959,not_proved,not_proved,8.958857506513596e-06,not_proved,1.737498678267002e-05,((C ∧ E) ∨ (⊥ ∧ E))
960,not_proved,not_proved,1.1041993275284767e-05,not_proved,2.5042099878191948e-05,¬(((E ∨ E) ∧ (E ∨ E)) → ¬(A ∧ A))
961,valid,valid,4.63749747723341e-05,valid,5.6124990805983543e-05,(((A → (A ∨ A)) ∧ ((A → (A ∨ A)) → ((C ∨ B) ∨ ¬A))) → ((C ∨ B) ∨ ¬A))
962,valid,valid,4.58303838968277e-06,valid,8.500181138515472e-06,((A ∧ ((E → E) ∨ ¬B)) → A)
963,not_proved,not_proved,6.7909713834524155e-06,not_proved,2.0999927073717117e-05,"(P(b) ∧ (((⊤ ∧ Q(a)) → (Q(b, c) → R(b))) → ∀x.∀z.P(z)))"
964,not_proved,not_proved,5.124835297465324e-06,not_proved,1.4083925634622574e-05,"(Q(b) ∧ ∃x.∃z.∀y.P(b, a))"
965,not_proved,not_proved,2.10409052670002e-05,not_proved,4.7457870095968246e-05,((¬(E ∨ C) → ¬(C ∧ A)) ∧ ((¬D ∧ (C ∨ E)) ∧ ¬(C ∨ E)))
966,valid,valid,4.375120624899864e-06,valid,8.167000487446785e-06,(((A ∨ E) ∧ (A ∨ B)) → (A ∨ E))
967,valid,valid,4.209112375974655e-06,valid,7.95908272266388e-06,(¬A → ((B ∧ D) ∨ ¬A))
968,valid,valid,8.167000487446785e-06,valid,1.5333062037825584e-05,((C ∨ ⊥) ∨ ¬(C ∨ ⊥))
969,not_proved,not_proved,7.041962817311287e-06,not_proved,1.7750076949596405e-05,"¬(Q(b, a) → R(a, c))"
970,valid,valid,8.5409265011549e-06,valid,2.0999927073717117e-05,((¬(C ∨ B) ∨ ((E ∧ C) ∧ (C ∨ E))) → ((((B ∨ D) → (D → B)) ∧ ((A ∧ A) ∨ (E → B))) ∨ (¬(C ∨ B) ∨ ((E ∧ C) ∧ (C ∨ E)))))
971,not_proved,not_proved,1.5167053788900375e-05,not_proved,2.2166874259710312e-05,"∀x.(P(x, x) ∨ P(x, b))"
972,not_proved,not_proved,9.499955922365189e-06,not_proved,1.750001683831215e-05,((D → B) ∨ (⊥ ∧ D))
973,valid,valid,1.2665987014770508e-05,valid,2.7542002499103546e-05,(¬¬((A → ⊤) ∨ (C ∨ E)) → ((A → ⊤) ∨ (C ∨ E)))
974,valid,valid,1.0708114132285118e-05,valid,1.63328368216753e-05,(((A ∨ A) ∨ (A ∨ D)) ∨ (¬D ∨ ⊥))
975,valid,valid,5.041947588324547e-06,valid,8.58306884765625e-06,((D ∧ D) → (D ∨ A))
976,not_proved,not_proved,7.707858458161354e-06,not_proved,1.4458084478974342e-05,((A ∨ C) ∨ (B ∧ B))
977,valid,valid,8.875038474798203e-06,valid,1.7707934603095055e-05,(((A ∨ C) ∨ (C ∧ D)) ∨ ((D ∨ A) → ¬C))
978,valid,valid,2.3416941985487938e-05,valid,5.100015550851822e-05,((((D ∨ A) → (B → D)) ∨ ((C ∧ A) ∨ (B ∨ C))) ∨ (((A ∨ B) → (A ∧ A)) ∨ ¬¬D))
979,valid,valid,7.583992555737495e-06,valid,1.4667166396975517e-05,(¬(A → E) ∨ (¬D → (D ∨ ⊤)))
980,not_proved,not_proved,3.079208545386791e-05,not_proved,7.845810614526272e-05,"(((P(a, a) → Q(b, b)) ∨ (R(a, b) → Q(c, b))) ∨ ∀z.(R(b, b) → R(b, c)))"
981,valid,valid,1.1458992958068848e-05,valid,2.9291026294231415e-05,"((∀y.∃x.P(x, b) ∧ ¬∃x.Q(x, x)) ∨ ((¬P(a) ∨ (⊥ → ⊤)) ∨ ∀z.∃z.⊤))"
982,not_proved,not_proved,1.0250136256217957e-05,not_proved,2.0041130483150482e-05,(((C ∧ E) ∨ D) ∧ ((B ∧ B) ∧ A))
983,not_proved,not_proved,1.829187385737896e-05,not_proved,4.287506453692913e-05,((¬(E ∨ A) → ¬(C ∧ A)) → ¬((D ∨ A) → ¬C))
984,not_proved,not_proved,6.791902706027031e-06,not_proved,1.4707911759614944e-05,((A ∧ D) ∧ (C ∨ E))
985,not_proved,not_proved,2.0459061488509178e-05,not_proved,4.945811815559864e-05,((((A → B) ∧ (E ∧ A)) → ((B ∨ B) ∨ ¬B)) → (C ∨ ((E ∨ B) ∧ ¬⊥)))
986,valid,valid,4.375120624899864e-06,valid,8.624978363513947e-06,((E → C) → ((C ∨ D) ∨ (E → C)))
987,not_proved,not_proved,4.749977961182594e-06,not_proved,8.208910003304482e-06,¬(A ∧ ⊤)
988,valid,valid,4.332978278398514e-06,valid,8.37491825222969e-06,((E → D) → ((E → D) ∨ (D ∨ A)))
989,not_proved,not_proved,1.1665979400277138e-05,not_proved,2.4416949599981308e-05,(((D → E) ∨ (A ∧ C)) ∧ (⊥ ∨ (A → E)))
990,valid,valid,4.37488779425621e-06,valid,8.834060281515121e-06,(((E ∧ B) → (E ∧ E)) ∨ ¬((E ∧ B) → (E ∧ E)))
991,not_proved,not_proved,7.166992872953415e-06,not_proved,1.4082994312047958e-05,¬(¬A ∨ (D ∨ E))
992,valid,valid,6.666872650384903e-06,valid,1.5875091776251793e-05,(¬¬((D ∨ C) ∧ (A ∧ B)) → ((D ∨ C) ∧ (A ∧ B)))
993,not_proved,not_proved,6.916932761669159e-06,not_proved,1.258309930562973e-05,(¬D → (B → D))
994,valid,valid,4.082918167114258e-06,valid,1.0875053703784943e-05,((((D ∧ A) → (D ∨ A)) ∨ (¬B → (C → B))) → (((D ∧ A) → (D ∨ A)) ∨ (¬B → (C → B))))
995,not_proved,not_proved,5.500158295035362e-06,not_proved,1.1208001524209976e-05,(¬B ∧ (C ∧ D))
996,valid,valid,6.624963134527206e-06,valid,1.595797948539257e-05,(¬¬((E ∨ ⊤) → (E → D)) → ((E ∨ ⊤) → (E → D)))
997,not_proved,not_proved,6.500165909528732e-06,not_proved,1.1999858543276787e-05,(¬⊥ → ¬B)
998,valid,valid,3.3329706639051437e-06,valid,5.792127922177315e-06,(E ∨ ¬E)
999,not_proved,not_proved,2.550007775425911e-05,not_proved,5.2625080570578575e-05,"∀z.(P(c) → (¬P(z, a) ∨ (P(c, z) ∨ R(a, b))))"
1000,valid,valid,1.0207993909716606e-05,valid,2.3792032152414322e-05,(((((E ∨ D) ∨ (B → B)) ∧ ((B → B) ∧ (E ∨ A))) ∧ (((⊤ ∧ E) ∧ (C ∧ D)) ∨ ((A ∨ D) ∨ (B ∧ C)))) → (((E ∨ D) ∨ (B → B)) ∧ ((B → B) ∧ (E ∨ A))))
1001,valid,valid,9.790994226932526e-06,valid,1.9166851416230202e-05,(∀x.P(x) → P(a))
1002,valid,valid,9.250128641724586e-06,valid,1.6124919056892395e-05,(P(a) → ∃x.P(x))
1003,valid,valid,1.6041100025177002e-05,valid,4.2667146772146225e-05,(∀x.(P(x) → Q(x)) → (P(a) → Q(a)))
1004,not_proved,not_proved,1.433398574590683e-05,not_proved,2.6958994567394257e-05,(∃x.P(x) → ∀x.P(x))
1005,not_proved,not_proved,8.58306884765625e-06,not_proved,1.8459046259522438e-05,(P(a) → ∀x.P(x))
1006,not_proved,not_proved,8.37491825222969e-06,not_proved,1.8833903595805168e-05,(∃x.P(x) → P(a))
1007,valid,valid,6.832880899310112e-06,valid,1.4375196769833565e-05,(∀x.P(x) → P(b))
1008,valid,valid,7.6249707490205765e-06,valid,1.5625031664967537e-05,(P(b) → ∃x.P(x))
1009,valid,valid,1.5624798834323883e-05,valid,4.241708666086197e-05,(∀x.(P(x) → Q(x)) → (P(b) → Q(b)))
1010,not_proved,not_proved,7.875030860304832e-06,not_proved,1.695798709988594e-05,(P(b) → ∀x.P(x))
1011,not_proved,not_proved,7.58306123316288e-06,not_proved,1.6834121197462082e-05,(∃x.P(x) → P(b))
1012,valid,valid,5.749985575675964e-06,valid,1.2750038877129555e-05,(∀x.P(x) → P(c))
1013,valid,valid,6.542075425386429e-06,valid,1.391698606312275e-05,(P(c) → ∃x.P(x))
1014,valid,valid,1.4249933883547783e-05,valid,3.829202614724636e-05,(∀x.(P(x) → Q(x)) → (P(c) → Q(c)))
1015,not_proved,not_proved,7.708091288805008e-06,not_proved,1.708301715552807e-05,(P(c) → ∀x.P(x))
1016,not_proved,not_proved,7.707858458161354e-06,not_proved,1.7250189557671547e-05,(∃x.P(x) → P(c))
1017,valid,timeout,5.003210749942809,valid,9.883311577141285e-05,(∀x.(P(x) → Q(x)) → (∀x.P(x) → ∀x.Q(x)))
1018,valid,valid,2.2500054910779e-05,valid,3.691692836582661e-05,(∃x.P(x) → ∃x.(P(x) ∨ Q(x)))
1019,valid,valid,2.666679210960865e-05,valid,6.079091690480709e-05,(∃x.(P(x) ∧ Q(x)) → (∃x.P(x) ∧ ∃x.Q(x)))
1020,valid,timeout,5.0050042911898345,valid,9.741703979671001e-05,((∀x.P(x) ∧ ∀x.Q(x)) → ∀x.(P(x) ∧ Q(x)))
1021,valid,valid,3.320910036563873e-05,valid,6.758305244147778e-05,(∀x.(P(x) ∧ Q(x)) → (∀x.P(x) ∧ ∀x.Q(x)))
1022,valid,valid,1.737498678267002e-05,valid,3.304216079413891e-05,(¬∃x.P(x) → ∀x.¬P(x))
1023,valid,valid,1.537497155368328e-05,valid,3.27499583363533e-05,(¬∀x.P(x) → ∃x.¬P(x))
1024,valid,valid,1.6833888366818428e-05,valid,4.316703416407108e-05,(∀x.(P(x) → R(x)) → (P(a) → R(a)))
1025,valid,valid,1.5249941498041153e-05,valid,4.2458996176719666e-05,(∀x.(P(x) → R(x)) → (P(b) → R(b)))
1026,valid,valid,1.5709083527326584e-05,valid,4.195817746222019e-05,(∀x.(P(x) → R(x)) → (P(c) → R(c)))
1027,valid,valid,1.7124926671385765e-05,valid,3.3582793548703194e-05,(∃x.P(x) → ∃x.(P(x) ∨ R(x)))
1028,valid,valid,2.4792039766907692e-05,valid,5.7582976296544075e-05,(∃x.(P(x) ∧ R(x)) → (∃x.P(x) ∧ ∃x.R(x)))
1029,valid,timeout,5.001904750009999,valid,9.604194201529026e-05,((∀x.P(x) ∧ ∀x.R(x)) → ∀x.(P(x) ∧ R(x)))
1030,valid,valid,3.295787610113621e-05,valid,6.766687147319317e-05,(∀x.(P(x) ∧ R(x)) → (∀x.P(x) ∧ ∀x.R(x)))
1031,valid,valid,7.667113095521927e-06,valid,1.5041790902614594e-05,(∀x.Q(x) → Q(a))
1032,valid,valid,8.167000487446785e-06,valid,1.637497916817665e-05,(Q(a) → ∃x.Q(x))
1033,valid,valid,1.6999896615743637e-05,valid,4.39169816672802e-05,(∀x.(Q(x) → R(x)) → (Q(a) → R(a)))
1034,not_proved,not_proved,1.3832934200763702e-05,not_proved,2.6374822482466698e-05,(∃x.Q(x) → ∀x.Q(x))
1035,not_proved,not_proved,8.665956556797028e-06,not_proved,1.8832972273230553e-05,(Q(a) → ∀x.Q(x))
1036,not_proved,not_proved,8.624978363513947e-06,not_proved,1.8832972273230553e-05,(∃x.Q(x) → Q(a))
1037,valid,valid,6.749993190169334e-06,valid,1.4125136658549309e-05,(∀x.Q(x) → Q(b))
1038,valid,valid,7.3749106377363205e-06,valid,1.5584053471684456e-05,(Q(b) → ∃x.Q(x))
1039,valid,valid,1.5792204067111015e-05,valid,4.258309490978718e-05,(∀x.(Q(x) → R(x)) → (Q(b) → R(b)))
1040,not_proved,not_proved,8.750008419156075e-06,not_proved,1.8499791622161865e-05,(Q(b) → ∀x.Q(x))
